episode,timestep,reward
2273,2856000,99.6316
2276,2859000,2.8439
2278,2862000,84.6685
2280,2865000,42.3158
2282,2868000,84.2311
2284,2871000,93.1572
2286,2874000,82.7313
2288,2877000,36.6864
2290,2880000,87.7257
2292,2883000,91.9181
2294,2886000,85.0034
2296,2889000,40.2805
2299,2892000,33.787
2301,2895000,106.6
2303,2898000,83.2012
2305,2901000,88.6303
2307,2904000,91.1212
2309,2907000,91.2038
2311,2910000,93.7238
2313,2913000,92.0293
2315,2916000,34.1214
2317,2919000,18.1519
2321,2922000,1.8715
2323,2925000,87.5191
2326,2928000,19.4555
2328,2931000,4.1945
2330,2934000,25.2845
2332,2937000,79.532
2334,2940000,80.9262
2336,2943000,91.8077
2338,2946000,100.7289
2340,2949000,91.8471
2343,2952000,-3.9009
2345,2955000,73.8721
2347,2958000,94.8705
2349,2961000,105.6626
2352,2964000,47.9855
2354,2967000,85.7883
2357,2970000,-15.2696
2359,2973000,73.6519
2361,2976000,92.0529
2363,2979000,81.1372
2365,2982000,87.5411
2367,2985000,81.2148
2369,2988000,81.748
2371,2991000,87.2628
2373,2994000,84.1329
2375,2997000,88.7659
2377,3000000,96.1886
